103	0	Some followed Pierre Bayle and argued that atheists could indeed be moral men [REF].	Atheism is the only way
1445	0	For example, zoo caretakers can study chimpanzee grief habits and better notice when a chimpanzee mother is mourning.	Zoos bring more harm than good
1443	0	Local trappers and animal dealers are also well aware that foreign zoos and breeding facilities will buy live specimens, causing them to pursue and go after these animals.	Zoos bring more harm than good
1648	0	Some of the inside information of this novel was provided by the Australian Federal Police and their files on offenders [REF].	We should legalize insider trading
586	0	Furthermore, DNA analysis of SLC6A8 is able to prove that a cerebral creatine deficiency is due to CTD and not GAMT or AGAT deficiency [REF].	We should limit genetic testing
627	1	The book argues that nuclear power is not and has never been cheap but rather found the resources to tap public subsidies, special systems of taxation, loans government and other beneficial guarantees.	We should further exploit nuclear power
1696	0	Under Oklahoma law at the time, a term limit was in place; he was unable to run for a second term.	We should abolish term limits
2101	1	It implied that affirmative action should not be allowed permanent status and that eventually a "colorblind" policy should be implemented.	Affirmative action brings more good than harm
2199	0	Wadhwa has publicly argued that Twitter is overly complacent about improving its diversity numbers.	Twitter brings more harm than good
403	0	In an interview with Forbes Magazine, Chestnut countered arguments that social media would replace the need for email and email marketing [REF].	Social media does more harm than good
1154	0	Reports indicate that their human spaceflight will occur after 2017, on a GSLV-Mk III, as the mission is not included in the government's 12th five-year plan (2012-2017) [REF].	Manned spaceflights bring more good than harm
2255	1	Students that reported stress from homework were more likely to be deprived of sleep.	Homework does more harm than good
1682	0	Term limits won't affect gridlock, being a quick-fix that ignores complicated problems.	We should abolish term limits
2056	0	The Court ruled unanimously that hydroelectric dams were subject to section 401 of the Act, which conditioned federal licensing for a licensed activity that could result in "any discharge" into navigable waters upon the receipt of a state certification that water protection laws would not be violated.	We should further exploit hydroelectric dams
2372	1	The theme being that any sort of monarchy is a threat to freedom no matter who is leading, which emphasized that liberty is freedom from domination [REF].	We should abolish the monarchy
452	0	This suggests that people between Indian castes were not reproductively isolated, while Indian tribal populations experienced reproductive isolation and drift.	We should abolish the caste system in India
1327	0	A progressive tax is a tax in which the effective tax rate increases as the taxable base amount increases [REF].	Progressive tax is beneficial
2049	1	The pumpers argued that hydroelectricity from the dam could be used to cover costs and claimed the ditchers sought to maintain a monopoly on electric power [REF].	We should further exploit hydroelectric dams
880	0	For example, in 1998, the IEA predicted global wind electricity generation would total 47.4 GW by 2020, but EWG's report states that this level was reached by the end of 2004 [REF].	We should further exploit wind power
2431	0	Judges are increasingly recognising conscientious objection is a valid justification for refusing military service.	Conscientious objectors are justified
623	1	Proponents of nuclear energy contend that nuclear power is a sustainable energy source that reduces carbon emissions and increases energy security by decreasing dependence on imported energy sources [REF].	We should further exploit nuclear power
2310	0	Sakari often described his views on how the ISO's board might improve the orchestra's conditions, e.g. by hiring more players, financing more trips abroad and creating the position of assistant conductor [REF].	ISO brings more harm than good
1787	0	In June 2013, the industry regulator Ofgem warned that the UK's energy sector faces "unprecedented challenges" and that "spare electricity power production capacity could fall to 2% by 2015, increasing the risk of blackouts".	The energy industry should be nationalized
262	0	The court concluded that eBay did not ignore the infringing activities and tried to prevent the sale of counterfeit items, as evidenced by the VeRO program and the "fraud engine" [REF].[REF]	eBay brings more good than harm
1634	0	Hansen countered by saying that having insider information shifts the odds to those who know the physics of the climate system, and that whether there is a new temperature record depends upon the particular data set used [REF].	We should legalize insider trading
1438	1	The nine-member commission found that a zoo was both feasible and desirable.	Zoos bring more harm than good
2198	0	It was also necessary to assume, again without deciding, that corporal punishment as practised by the appellant's members was not inconsistent with any provision of the Bill of Rights as contemplated by section 31(2).	We should prohibit corporal punishment
1969	1	She considers that the prohibition of abortion would not solve anything, and stresses that attention should be paid to education in order to prevent unwanted pregnancies.	We should ban abortions
1802	1	The final report concluded simply that hydraulic fracturing "poses little or no threat to drinking water" [REF].	We should prohibit hydraulic fracturing
640	1	Shrader-Frechette's 2011 book What Will Work says that nuclear power is not an economic or practical technology: This book uses market data, scientific studies, and ethical analyses to show why we should pursue green energy and conservation, and not nuclear fission, to address global climate change.	We should further exploit nuclear power
2362	0	The prophecy that the monarchy would end with him is fulfilled when he decides to convert his nation into a democracy because of the fun he had with the school election.	We should abolish the monarchy
1959	1	He reiterated that abortion was morally evil, but that since the excommunication had been automatic, it was not necessary to rush to publicize it at the cost of mercy to the victim.	We should ban abortions
488	0	Sawant's observations of poverty in her native country and her unhappiness with the Indian caste system helped shape her political views before her adoption of socialism.	We should abolish the caste system in India
1843	1	In this case, extending a hydraulic fracture deeper into the reservoir will allow higher production rates to be achieved.	We should prohibit hydraulic fracturing
1734	0	On May 5, 2008, Jensen officially responded to Timothy Egan's New York Times op-ed piece which claimed that FLDS polygamy "is a look back at some of the behavior of Mormonism's founding fathers" [REF].	We should legalize polygamy
146	0	I am quite aware that atheistic beliefs are not always based on reason.	Atheism is the only way
1534	1	A study found that moderate consumption of alcohol had a protective effect against intermittent claudication.	We should ban alcoholic beverages
1986	1	In regard to the abortion debate, they argue that abortion is not permissible from the point at which individual human identity is realised.	We should ban abortions
1369	1	He also stated that the death penalty was fundamentally immoral and did not deter crime [REF].	Capital punishment brings more harm than good
2446	0	"All the hospital work a conscientious objector could do in two years would not make up for a single day of napalm and pellet bombs," he wrote [REF].	Conscientious objectors are justified
659	0	This case stands for the proposition that where "mutuality of obligation" between employers and casual or temporary workers exists to offer work and accept it, the court will find that the applicant has a "contract of employment" and is therefore an employee.	We should abolish temporary employment
1794	0	One aspect of the upstream energy sector is the production from naturally fractured reservoirs.	The energy industry should be nationalized
186	1	The St. Petersburg Times cited this behavior by the organization as evidence that "[t]he Church of Scientology still uses harassment and intimidation to fight its critics."[REF] .	We should ban the Church of Scientology
1147	0	Thousands of male athletes have been kept from participating in collegiate sports while men's athletic scholarships and coaching positions have diminished as well [REF].	We should end athletic scholarships
608	1	So, Brian Martin says that "nuclear power is not a suitable power source for a free society" [REF].	We should further exploit nuclear power
2191	1	Where corporal punishment was perceived as being more culturally accepted, it was less strongly associated with aggression and anxiety in children.	We should prohibit corporal punishment
1930	0	Thus, a whistle-blower action should include a beneficial suggestion to reserve the right to potential financial compensation for job-related improvement suggestions.	We should protect whistleblowers
197	0	The judge in the case said at a news conference after the arrests that the only god of the church of Scientology is money, and he compared the church to a pyramid scheme in which members pay increasing sums of money.	We should ban the Church of Scientology
293	0	For example, eBay will remove listings of such products even in countries where their purchase and use is not against the law.	eBay brings more good than harm
766	0	If the Security Council fails to act decisively in the event of further Iraqi violations, this resolution does not constrain any Member State from acting to defend itself against the threat posed by Iraq or to enforce relevant United Nations resolutions and protect world peace and security [REF].	We should disband the United Nations Security Council
400	0	On an individual level, opponents argue that treating social media websites as regulated public utilities "would harm consumer welfare because public utility regulation has traditionally been the archenemy of innovation and competition."	Social media does more harm than good
122	0	Douglas Wilson, an evangelical theologian, argues that while atheists can behave morally, belief is necessary for an individual "to give a rational and coherent account" of why they are obligated to lead a morally responsible life [REF].	Atheism is the only way
202	0	Arguing that astrology is not essentially predictive but rather productive of intuitive insights, The Astrology of Personality was one of the most influential tracts of "free-will" astrology, despite being written in the dense, circuitous style that characterizes much of Rudhyar's writing.	Astrology brings more harm than good
835	0	However, Omega SA-the traditional Olympics scoreboard manufacturer- was led to believe that it was impossible to receive a perfect 10.00, and thus the scoreboard was not programmed to display that score [REF].	We should abolish the Olympic Games
2294	0	No formal homework is assigned in the lower primary levels and limited homework is assigned in the higher levels.	Homework does more harm than good
1439	0	However, the zoo claimed IDA had "little to do" with the decision to transfer the elephants [REF].	Zoos bring more harm than good
1733	1	The protest also claimed that Cannon's practice of polygamy was incompatible with the law and a delegate's oath of office.	We should legalize polygamy
1695	0	There was no term limit on governors until a constitutional amendment effective in 1993 limited governors to two terms [REF].	We should abolish term limits
1707	1	Outsiders to Mormonism ,in the 19th century, believed that polygamy was unacceptable and therefore Mormon women were seen in a different light if they participated in a plural marriage.	We should legalize polygamy
2427	0	As the scheme had been approved by Parliament and was clearly in the interests of trade, there was little chance that objectors would prevail, but the committee's recommendations were moderate.	Conscientious objectors are justified
1153	0	Recent reports indicate that human spaceflight will occur after 2017, on a GSLV-Mk III, as the mission is not included in the government's 12th five-year plan (2012-2017) [REF].	Manned spaceflights bring more good than harm
1661	0	However, term limits governing state legislatures remain in force, and 15 states now have term-limited legislatures [REF].	We should abolish term limits
1759	0	Hence, substituting man-made capital for energy resources is physically impossible.	The energy industry should be nationalized
854	1	A 2013 study by the conservative Fraser Institute stated that "wind power tends to be produced at times when it is least needed," and pointed out that: .	We should further exploit wind power
1589	0	The Interstate Wildlife Violator Compact also establishes a process whereby wildlife law violations by a non-resident from a member state are handled as if the person were a resident, meaning they can be served a ticket rather than being arrested, booked, and bonded.	Wildlife management brings more good than harm
2267	0	But her homework elicits a strange reaction from the teacher.	Homework does more harm than good
641	1	The Economist says that nuclear power "looks dangerous, unpopular, expensive and risky", and that "it is replaceable with relative ease and could be forgone with no huge structural shifts in the way the world works".	We should further exploit nuclear power
1	0	In response, the American Bar Association has proposed to amend FRE 404 to require that prior offenses be proven by a clear and convincing standard [REF].	The American Bar Association brings more harm than good
2160	1	In 2000, the Supreme Court of Israel ruled that corporal punishment violated children's right to dignity and bodily integrity [REF].	We should prohibit corporal punishment
698	0	Giving returning migrants priority for residency permits for additional temporary employment over first-time migrants would make it easier for circular migrants to obtain official legal status, which has shown to be beneficial for migration [REF].	We should abolish temporary employment
1636	0	The maximum penalty for insider trading was set at crore or three times the profit, whichever was higher.	We should legalize insider trading
1291	0	Together this information can give us a better understand the exact aspects to consider when considering the impact that participation in extracurricular activities can have on academic achievement.	Extra-curricular activity is beneficial
2381	1	Bokassa I attempted to justify his actions by claiming that creating a monarchy would help Central Africa "stand out" from the rest of the continent, and earn the world's respect.	We should abolish the monarchy
1520	1	A Danish study found that "Abstinence from alcohol consumption was associated with low risk for both VV-SCC<sub>vagina</sub> and VV-SCC<sub>vulva</sub> in our study."[REF] .	We should ban alcoholic beverages
1853	1	They asserted that gambling triggers addictive behaviors, and therefore, by legalizing gambling, more youth will be exposed to the addiction of gambling.	We should ban gambling
1136	0	College Division members that wished to award athletic scholarships were placed in Division II, while those that chose to remain non-scholarship were placed in Division III.	We should end athletic scholarships
2414	0	The same month, Minister Fahey stated that the objectors were holding up progress in the region [REF].	Conscientious objectors are justified
1631	0	In various countries, trading based on insider information is illegal because it is seen as unfair to other investors who do not have access to the information as the investor with insider information could potentially make far larger profits that a typical investor could not make.	We should legalize insider trading
1998	0	A Gallup poll in December 2001 asked respondents: "Do you think abortions should be legal under any circumstances, legal only under certain circumstances or illegal in all circumstances and in what circumstances?"	We should ban abortions
663	0	In a November 1994 special election, early favorite Gregory-Scocchi was defeated by Barbara Buono, after disclosures that Gregory-Scocchi's temporary employment firm had hired illegal immigrants [REF].	We should abolish temporary employment
683	0	The regulation of temporary employment was first introduced as "pacchetto Treu" during the 1996-2001 centre-left government.	We should abolish temporary employment
1257	1	Not having extracurricular credits would hurt a student's admission status with universities [REF].	Extra-curricular activity is beneficial
317	1	He sharply rebuked the current populist movements that would introduce tariffs and hinder global commerce, warning that such protectionism could foster isolation and reduced economic opportunity [REF].	We should fight protectionism
648	1	The authors argue that the basic fear which accounted for the vehemence of the opposition is that nuclear power fundamentally alters the makeup of society [REF].	We should further exploit nuclear power
1434	1	However, zoo advocates argue that their efforts make a difference in wildlife conservation and education [REF].	Zoos bring more harm than good
1479	0	Since Electronic Health Records have more of a virtual existence than a physical one, protecting them also requires usage of appropriate technological tools and techniques.	EHRs bring more harm than good
709	0	[REF] On the other hand, Tertullian acknowledges that infant baptism was a common practice in his day.	We should abolish infant baptism
1282	1	Husted said at the time that his own experiences as a student athlete in both high school and college helped to shape his view that extra-curricular experiences develop good character skills and a strong work ethic that we should want to instill into all students in their younger years [REF].	Extra-curricular activity is beneficial
1768	0	Accordingly, the Iranian energy sector must focus its efforts on meeting this continuing demand.	The energy industry should be nationalized
972	0	Addams believed that prostitution was a result of kidnapping only [REF].	We should legalize prostitution
1306	0	In Switzerland, where progressive taxation was never implemented, compression never occurred [REF].	Progressive tax is beneficial
1400	0	However, he explained that the zoo would need to build a new $50,000 facility to accommodate the elephant, something they could not afford at the time [REF].	Zoos bring more harm than good
1408	0	Goodall later issued a longer explanation in an interview with the president of the International Fund for Animal Welfare, concluding that the zoo had no choice but to kill Harambe [REF].	Zoos bring more harm than good
2237	0	Florini notes that the specific construction of Twitter itself contributes to the ability for African Americans to signify on Black Twitter.	Twitter brings more harm than good
1496	0	In the field of electronic health records (EHR), Cross Enterprise Document Sharing (XDS) is a system of standards for cataloging and sharing patient records across health institutions [REF].	EHRs bring more harm than good
2038	0	Weeds growing in the polybags must be carefully pulled out.	We should tax plastic bags
1529	1	But his curiosity led to the discovery and declaration that the alcoholic drinks were "still good".	We should ban alcoholic beverages
1663	0	Many opponents claim that the bid to overturn the term limits should have been taken to Congress, because it requires full constitutional reform.	We should abolish term limits
1354	0	He argued that abolishing capital punishment should take two paths: legally decrease the number of death sentences, and promote religious education so as to prevent crime [REF].	Capital punishment brings more harm than good
2437	0	A non-religious conscientious objector can qualify, despite what the law says, as long as his opposition to war stem[s] from the registrant's moral, ethical, or religious beliefs about what is right and wrong and that these beliefs [are] held with the strength of traditional religious convictions [REF].	Conscientious objectors are justified
2453	1	Trump had previously complained that NATO was "obsolete" as it did not fight terrorism [REF].	We should disband NATO
1643	0	The older Draganov is said to have had inside information on weapons being smuggled to third-world countries [REF].	We should legalize insider trading
1051	1	2. This House believes that Private Education should be made illegal.	Private education brings more good than harm
795	0	China not only felt Security Council action would hinder the work being completed by other United Nations bodies, but that the "grave challenges" it faced, such as refugee flows, child labour, HIV/AIDS, human rights abuses and drugs did not warrant Security Council intervention [REF].	We should disband the United Nations Security Council
1597	0	Others like Wynne-Edwards interpreted population regulation as a mechanism that aided the "species" rather than individuals.	Wildlife management brings more good than harm
1819	1	in 2013 he stated that he believes nuclear power, shale oil, and fracking for gas will meet the world's energy needs [REF].	We should prohibit hydraulic fracturing
1722	0	Leavitt came under strong criticism in 1998, while Governor, when asked why polygamy is not often prosecuted, he stated he was not sure, however "it may fall under religious freedoms."	We should legalize polygamy
1183	0	With the advent of unmanned and manned space flight a new era of American history had presented itself.	Manned spaceflights bring more good than harm
1059	1	Another criticism is that private schools only serve a small percent of the population and therefore cannot make a huge effect on closing the achievement gap.	Private education brings more good than harm
540	0	By 1934, the United States Department of the Interior concluded that the existing water supply would not support substantial additional development.	We should privatize water supply
1678	0	He said that he would respect the constitutional term limit restrictions and would not seek to run again for the presidency in this election [REF].	We should abolish term limits
2405	0	However, Wittgenstein resists such a characterization; he writes (considering what an objector might say): "Are you not really a behaviourist in disguise?	Conscientious objectors are justified
1757	0	Thus, despite the amount of energy the company had contracted, it could not reliably fulfill these obligations during winters [REF].	The energy industry should be nationalized
1923	0	The CEO called the kickback allegations "surprising" while his attorney emphasized that the whistleblower lawsuit contains no allegations against the CEO [REF].	We should protect whistleblowers
95	0	One study of the politics of digital rights management policy concluded, "Since its 2001 founding, Public Knowledge has risen to prominence as the pre-eminent DC-based policy advocacy organization within the strong fair use coalition."[REF] .	Digital rights management brings more harm than good
1020	0	Brisson would later confirm that the two parties did not have any issues ironing out the deal.	We should abolish the two-party system
563	0	If genetic testing is done, then researches may get health information about participants, but in many cases there is no plan in place for giving participants information derived from their samples [REF].	We should limit genetic testing
863	1	Even though wind power generates electricity rather than liquid fuels, and thus is not an immediate substitute for petroleum in most applications (especially transport), fears over petroleum shortages only added to the urgency to expand wind power.	We should further exploit wind power
1484	0	To be certified for this federal program, an Electronic Health Record must be able to generate a CCD (or equivalent CCR) that has the sections of allergies, medications, problems, and laboratory results, in addition to patient header information [REF].	EHRs bring more harm than good
1881	0	Some hopefuls think the gambling expansion will bring back live racing to the track [REF].	We should ban gambling
1038	0	If the two parties cannot reach an agreement, a fence viewer will determine the amount to be paid.	We should abolish the two-party system
206	0	Whether because he realized that astrology was not an empirical science or because he feared religious repercussions Brahe seems to have had a somewhat ambiguous relation to his own astrological work.	Astrology brings more harm than good
392	0	Within modern-day representative governments, certain electoral tools like referendums, citizens' initiatives and recall elections are referred to as forms of direct democracy [REF].	Recall elections are beneficial
870	0	So, we find that the total wind energy is: .	We should further exploit wind power
397	0	A recall referendum in 2004 was voted on by the populace to determine whether Chávez should be recalled from office, resulting in no recall (58% no) [REF].	Recall elections are beneficial
2399	0	I believe conscientious objection is going to be more common and this common approach against violation and compulsory enlistment makes it possible to end the war.	Conscientious objectors are justified
1028	0	However, the US experience shows that this is not necessarily so, and that a two-party system can result in a "drift to extremes", hollowing out the centre,[REF] or, at least, in one party drifting to an extreme [REF].	We should abolish the two-party system
1485	0	However, challenges in implementing electronic health records (EHRs) have received some attention, but less is known about the process of transitioning from legacy EHRs to newer systems [REF].	EHRs bring more harm than good
960	1	Many people who support legal prostitution argue that prostitution is a consensual sex act between adults and a victimless crime, thus the government should not prohibit this practice.	We should legalize prostitution
1570	0	Wildlife management can include game keeping, wildlife conservation and pest control.	Wildlife management brings more good than harm
1895	0	Historian Brian C. Fawcett said: "Invariably gambling was rife and, on pay days, some debts could not be honoured.	We should ban gambling
2146	1	Importantly, though, the Court ruled that a university was entitled to "no deference" on its judgment that race-based affirmative action was necessary to achieve diversity and its educational benefits.	Affirmative action brings more good than harm
804	0	I think the Olympics should be a contest of all sportsmen, with no regard for color, race or wealth."[REF]	We should abolish the Olympic Games
1751	0	Several authors have said that no energy resource is totally reliable.	The energy industry should be nationalized
502	0	However, the Los Angeles County Superior Court concluded that the "impact of climate change of water supply was too speculative to conduct a quantitative review."[REF]	We should privatize water supply
779	0	If the Security Council fails to act to maintain international peace and security due to a disagreement between its permanent members, the General Assembly has the power to convene an emergency special session and act to ensure peace and security under United Nations General Assembly Resolution 377.	We should disband the United Nations Security Council
1863	1	On discovery, Richard cautions him that the gang of gamblers might be prone to committing crime.	We should ban gambling
200	1	Adorno concluded that astrology was a large-scale manifestation of systematic irrationalism, where flattery and vague generalisations subtly led individuals to believe the author of the column addressed them directly [REF].	Astrology brings more harm than good
2182	1	Lee boasted that "Corporal punishment is a thing of the past, stripes and red uniforms following suit."	We should prohibit corporal punishment
2088	1	Generally speaking, hydroelectric plants produce much lower life-cycle emissions than other types of generation.	We should further exploit hydroelectric dams
2278	0	Parents removed students if discipline was implemented, set homework was not completed and attendance was poor.	Homework does more harm than good
1796	0	She learns that in the worldwide energy industry - including wind and solar - nuclear power has by far the fewest deaths per terawatt-hour generated.	The energy industry should be nationalized
378	0	The recall election was held in January 1987, and drew exceptionally large turnout of over 98,000 voters, 56.4 percent of those registered.	Recall elections are beneficial
2336	0	Because of this, visiting the site or downloading the ISO will generate a browser security warning indicating that the certificate is not trusted.	ISO brings more harm than good
418	1	However, it is also argued that social media have positive effects such as allowing the democratization of the Internet[REF] while also allowing individuals to advertise themselves and form friendships [REF].	Social media does more harm than good
1698	0	Term limits don't distinguish between good and bad legislators.	We should abolish term limits
391	0	Power of Recall gives the public the power to remove elected officials from office before the end of their term [REF].	Recall elections are beneficial
1522	0	Evidence does not suggest that nicotine or alcohol consumption during pregnancy has any effect on male sexual orientation [REF].	We should ban alcoholic beverages
1162	0	However, without VSE, more funds could be directed toward reducing human spaceflight costs sufficiently for the betterment of low Earth orbit research, business, and tourism [REF].	Manned spaceflights bring more good than harm
1495	0	In 2012 the Leuven UZ Leuven University Hospital KWS Electronic medical record system was implemented.	EHRs bring more harm than good
2027	0	The concept behind was to sculpt air and plastic bags was for him the perfect malleable container [REF].	We should tax plastic bags
1152	0	It also observed that "destinations should derive from goals," and "human spaceflight objectives should broadly align with key national objectives."	Manned spaceflights bring more good than harm
1367	1	Camus also argued that capital punishment was inappropriate because by effecting revenge for grievances it simultaneously hurts the family and loved ones of the convict in the same manner as those being avenged were hurt by the initial crime.	Capital punishment brings more harm than good
64	1	IT-Pol believes Digital Rights Management causes problems for normal citizens and therefore is not in the interest of the citizens.	Digital rights management brings more harm than good
2062	0	The film highlights the effects that hydroelectric dams would have on the watershed and the people living there [REF].	We should further exploit hydroelectric dams
1180	0	Manned space flight utilizing solar sails is still in the development state of infancy.	Manned spaceflights bring more good than harm
492	0	The Hindu caste are more in number than in other communities.	We should abolish the caste system in India
379	0	The Morse recall election took place on September 10, 2013, and passed by 51% to 49%.	Recall elections are beneficial
2235	0	He said while Twitter would "never lose that feeling" of speed, users could do more with the text [REF].	Twitter brings more harm than good
763	0	The declaration was of the view that the United Nations Security Council should reflect the current world scenario.	We should disband the United Nations Security Council
2264	0	The efficacy of homework coaching is in general measured by parents in terms of higher grades and less discord in the household over their student's homework habits.	Homework does more harm than good
791	0	"I didn't think it likely that a member of the UN Security Council and the OSCE would react like this," he said [REF].	We should disband the United Nations Security Council
1076	0	However, religious owned private schools and religious owned hospitals are exempt from gender identity and sexual orientation provisions[REF] in the Sex Discrimination Amendment (Sexual Orientation, Gender Identity and Intersex Status) Bill 2013 [REF].	Private education brings more good than harm
878	1	MidAmerican Energy projects that wind power will supply one third of its energy generation by 2020 [REF].	We should further exploit wind power
337	0	Despite this test, the current legal environment towards protectionism is so strong that a court might disregard an author's statements regarding their intent [REF].	We should fight protectionism
2343	0	The purpose of ISO 31000:2009 is to be applicable and adaptable for "any public, private or community enterprise, association, group or individual."[REF]	ISO brings more harm than good
1016	1	I just thought a two-party system was a good idea.	We should abolish the two-party system
1275	0	Therefore, the extracurricular use of home computers was often allowed for students at institutions and organizations [REF].	Extra-curricular activity is beneficial
455	1	The divisiveness of the caste system in India has permeated to every facet of the society.	We should abolish the caste system in India
815	0	The judge declared that the "motor accident at the Olympic Games in reality had never taken place".	We should abolish the Olympic Games
2317	0	Basically, the application of older version of ISO standard is not a fault.	ISO brings more harm than good
995	1	Pierson rejected the widespread belief that prostitution was required as an outlet for the male sex drive.	We should legalize prostitution
1981	1	It believes abortion should be legal under all circumstances and proposes legalization of marijuana.	We should ban abortions
201	1	With this worldview, it seemed reasonable to assert that astrology could be used to predict the probable future of a human being.	Astrology brings more harm than good
161	0	Behar stated on the program that he had evidence that members of the Church of Scientology had obtained his personal phone records [REF].	We should ban the Church of Scientology
1579	1	Since India is home to a number of rare and threatened animal species, wildlife management in the country is essential to preserve these species [REF].	Wildlife management brings more good than harm
702	1	[ .. ] But the right baptism of Christ, which is preceded by teaching and oral confession of faith, I teach, and say that infant baptism is a robbery of the right baptism of Christ [ .. ].	We should abolish infant baptism
1500	1	Abstentionists believe that although alcohol consumption is not inherently sinful or necessarily to be avoided in all circumstances, it is generally not the wisest or most prudent choice [REF].	We should ban alcoholic beverages
1129	0	Some schools or leagues permitted by the NCAA to award athletic scholarships nevertheless prohibit them among their students.	We should end athletic scholarships
1021	0	Press releases were issued stating that the two parties had resolved their differences, but in 2009, as Cross was in pre-production on a film called Daughter of the Wolf, SexZ abruptly released him from his contract [REF].	We should abolish the two-party system
1585	0	In theory, the entire island of Palawan has been declared a wildlife preserve which should ensure the survival of the species, but wildlife laws are rarely enforced or followed in the country [REF].	Wildlife management brings more good than harm
1955	1	71% think that abortion is morally wrong.	We should ban abortions
2253	0	He elaborated that Homework had been "a manifesto for electronic music at the time and a rough and raw thing" focused on sound production and texture, whereas the goal with Discovery was to explore song structures and new musical forms [REF].	Homework does more harm than good
34	0	The American Bar Association has issued disclaimers of law school rating systems.	The American Bar Association brings more harm than good
775	0	Prime Minister Benjamin Netanyahu called it " a war crime that the UN Security Council should have a special meeting over".	We should disband the United Nations Security Council
1478	0	An electronic medical record is a medical record stored as electronic media [REF].	EHRs bring more harm than good
1390	1	Opponents believe that the death penalty constitutes "cruel and unusual punishment" under the clause in the Eighth Amendment.	Capital punishment brings more harm than good
2139	1	He has stated that "the government's reckless implementation of the affirmative action policy is forcing many white people to leave the country in search of work, creating a skills shortage crisis" [REF].	Affirmative action brings more good than harm
1363	0	He also contended that a death sentence might lead Priscus to commit suicide, depriving the emperor of the ability to exercise clemency, as he often did.	Capital punishment brings more harm than good
2041	0	However, they did not know exactly how many plastic bags were distributed on that day in each shop.	We should tax plastic bags
241	0	Philosopher Paul Thagard believed that astrology can not be regarded as falsified in this sense until it has been replaced with a successor.	Astrology brings more harm than good
2061	1	Benjamin Sovacool says that while hydroelectric plants were responsible for the most fatalities, nuclear power plants rank first in terms of their economic cost, accounting for 41 percent of all property damage.	We should further exploit hydroelectric dams
2363	1	Public opinion is, however, certain that the monarchy will still exist in thirty years.	We should abolish the monarchy
600	1	Proponents argue that nuclear power is a sustainable energy source which reduces carbon emissions and can increase energy security if its use supplants a dependence on imported fuels [REF].	We should further exploit nuclear power
2435	0	Participation in Mechinat Rabin requires a commitment to serve in the IDF, such that a declaration of conscientious objection would result in expulsion from the program.	Conscientious objectors are justified
1297	0	Eligibility to participate in extracurriculars is set by school board policies[REF][REF][REF][REF] and in compliance with standards set by the Pennsylvania Interscholastic Athletic Association (PIAA).	Extra-curricular activity is beneficial
2214	0	Evidence shows that Twitter is powerful because tweets of individuals were inspired by news content [REF].	Twitter brings more harm than good
2068	0	Though hydroelectricity from dams is a high-density and high-power energy source, it is also highly dependent on weather conditions.	We should further exploit hydroelectric dams
646	1	The commission neither received any evidence nor reached any conclusions that the risks of nuclear power outweigh its benefits."[REF] .	We should further exploit nuclear power
1528	0	She also told Lord Watson that consumption of alcohol "neither excuses nor fully explains your behaviour".	We should ban alcoholic beverages
1267	0	In 2003 the district enacted a rule stating that students who participate in extracurricular activities are required to submit to random drug testing [REF].	Extra-curricular activity is beneficial
1899	0	He argued that whistle-blowers probably do not understand the full ramifications of revealing state secrets and as they are unelected, they have no right or mandate to do so.	We should protect whistleblowers
562	0	The right for Skinner to bring suit under Civil Rights laws claiming that Texas law regarding post-conviction DNA testing was too restrictive was affirmed by the Supreme Court in March, 2011.	We should limit genetic testing
189	0	Initially, the Church of Scientology was held responsible and faced felony charges in her death [REF].	We should ban the Church of Scientology
1806	1	Focusing on the town of Kroonvale, Jorritsma contends that fracking could disrupt local water supplies, destabilizing local economic practices and forcing the abandonment of significant cultural practices [REF].	We should prohibit hydraulic fracturing
975	1	They stated that regulation of prostitution was an unjustified restriction of civil liberty, and was unjust in affecting only the woman and not her client.	We should legalize prostitution
2047	0	In 2016, 315 plastic bags were needed to retrieve feces, and more than 1,500 absorbent pads used to clean up urination [REF].	We should tax plastic bags
1082	0	Because the changes over the latter two decades was not substantial, however, researcher Sean Reardon concludes that changes in private school enrollment is not a likely contributor to any changes in schools segregation patterns during that time [REF].	Private education brings more good than harm
474	0	In 1835, he was noted for calling India's caste system "a cancer".	We should abolish the caste system in India
747	0	Paedobaptists do not completely agree on the reasons for baptising infants, and offer different reasons in support of the practice.	We should abolish infant baptism
2300	0	He suspects that ISO isn't telling the truth about the Antares mission and tries to find out [REF].	ISO brings more harm than good
21	0	When a partner resigns from his or her law firm, American Bar Association and local bar rules require his or her clients to be notified, giving them a chance to decide whether to follow the lawyer to the new firm, or stay.	The American Bar Association brings more harm than good
459	0	His categorisation of Indian castes and occupations had an enduring social and political effect [REF].	We should abolish the caste system in India
1184	0	The space cabin for any long-range manned mission is expected to be reasonably spacious, with approximately 28 cubic metres allotted to each occupant.	Manned spaceflights bring more good than harm
2324	0	Most often, ISO is considered separately, being either set manually or set to Auto ISO, and then only aperture and shutter speed need be determined - either determines the other.	ISO brings more harm than good
955	1	These feminists believe that prostitution is very harmful to society as it reinforces the idea that women are sex objects which exist for men's enjoyment, which can be "bought" and which can be "used" solely for men's sexual gratification.	We should legalize prostitution
1215	1	But as of 2014, a surrogacy ban was placed on homosexual couples and single parents.	Surrogacy should be banned
2433	0	Raising an objection does not necessarily imply that the objector disagrees with the proposal itself; he may simply believe it would be better to take a formal vote [REF].	Conscientious objectors are justified
1515	1	However, one study concludes, that moderate alcohol consumption increases the risk of prostate cancer.	We should ban alcoholic beverages
